conm,conml,Year_Last,weburl,loc,tic
SPDR S&P 600 SMALL CAP ETF,SPDR S&P 600 Small Cap ETF,2018,us.spdrs.com,USA,SLY
SPDR S&P 400 MID CAP GRW ETF,SPDR S&P 400 Mid Cap Growth ETF,2018,us.spdrs.com,USA,MDYG
SPDR S&P 400 MID CAP VALUE,SPDR S&P 400 Mid Cap Value ETF,2018,us.spdrs.com,USA,MDYV
SPDR PORTFOL S&P 400 MD ETF,SPDR Portfolio S&P 400 Mid Cap ETF,2018,us.spdrs.com,USA,SPMD
SPDR PORTFOLIO S&P 500 ETF,SPDR Portfolio S&P 500 ETF,2018,us.spdrs.com,USA,SPLG
NUVEEN S&P 500 DYN OVERWRITE,Nuveen S&P 500 Dynamic Overwrite Fund,2018,www.nuveen.com,USA,SPXX
UR ENERGY INC,Ur-Energy Inc,2018,www.ur-energy.com,USA,URG
ENERGY TRANSFER LP,Energy Transfer LP,2018,energytransfer.com,USA,ET
DELTA TUCKER HOLDINGS INC,Delta Tucker Holdings Inc,2018,www.dyn-intl.com,USA,8550B
VIACOM INC,Viacom Inc,2018,www.viacom.com,USA,VIAB
INVESCO S&P 500 QUALITY ETF,Invesco S&P 500 Quality Etf,2018,www.invesco.com,USA,SPHQ
INVESCO WATER RESOURCES ETF,Invesco Water Resources ETF,2018,www.invesco.com,USA,PHO
CASTLE BRANDS INC,Castle Brands Inc,2018,castlebrandsinc.com,USA,ROX
REGENCY ENERGY PARTNERS LP,Regency Energy Partners LP,2018,www.regencyenergy.com,USA,RGP.
INVS CURRSHS EURO TR,Invesco CurrencyShares Euro Trust,2018,www.invesco.com,USA,FXE
LIVE NATION ENTERTAINMENT,Live Nation Entertainment Inc,2018,www.livenationentertainment.com,USA,LYV
INVESCO FTSE RAFI US1000 ETF,Invesco Exchange Traded Fund Trust Invesco FTSE RAFI US 1000,2018,www.invesco.com,USA,PRF
AMERICAN CARESOURCE HLDGS,American CareSource Holdings Inc,2018,www.americancaresource.com,USA,GNOW
URANIUM ENERGY CORP,Uranium Energy Corp,2018,www.uraniumenergy.com,USA,UEC
NTELOS HOLDINGS CORP,NTELOS Holdings Corp,2018,www.cfw.com,USA,NTLS
CALUMET SPECIALTY PRODS  -LP,Calumet Specialty Products Partners LP,2018,www.calumetspecialty.com,USA,CLMT
H&E EQUIPMENT SERVICES INC,H&E Equipment Services Inc,2018,www.he-equipment.com,USA,HEES
ECOSPHERE TECHNOLOGIES INC,Ecosphere Technologies Inc,2018,www.ecospheretech.com,USA,ESPHQ
MAM SOFTWARE GROUP INC,MAM Software Group Inc,2018,www.mamsoftware.com,USA,MAMS
CHIPOTLE MEXICAN GRILL INC,Chipotle Mexican Grill Inc,2018,www.chipotle.com,USA,CMG
MORGANS HOTEL GROUP CO,Morgans Hotel Group Co,2018,www.morganshotelgroup.com,USA,MHGC
TAXUS CARDIUM PHARMACEUTICLS,Taxus Cardium Pharmaceuticals Group Inc,2018,genebiotherapeutics.com,USA,CRXM
DEXTERA SURGICAL INC,Dextera Surgical Inc,2018,dexliquidatingco.com,USA,DXTRQ
SUNWORKS INC,Sunworks Inc,2018,sunworksusa.com,USA,SUNW
FIDELITY NATIONAL INFO SVCS,Fidelity National Information Services Inc,2018,www.fisglobal.com,USA,FIS
AMTRUST FINANCIAL SERVICES,AmTrust Financial Services Inc,2018,amtrustfinancial.com/,USA,AFSI
INVS DB COMDTY IDX TRACKING,Invesco DB Commodity Index Tracking Fund,2018,www.invesco.com,USA,DBC
SPDR S&P BIOTECH ETF,SPDR S&P Biotech ETF,2018,us.spdrs.com,USA,XBI
SPDR S&P HOMEBUILDERS ETF,SPDR S&P Homebuilders ETF,2018,us.spdrs.com,USA,XHB
SPDR S&P SEMICONDUCTOR ETF,SPDR Series Trust S&P Semiconductor ETF,2018,us.spdrs.com,USA,XSD
AIR INDUSTRIES GROUP INC,Air Industries Group Inc,2018,www.airindustriesgroup.com,USA,AIRI
LAKE SHORE BANCORP INC,Lake Shore Bancorp Inc,2018,lakeshoresavings.com,USA,LSBK
LIQUIDITY SERVICES INC,Liquidity Services Inc,2018,www.liquidityservices.com,USA,LQDT
INTERMAP TECHNOLOGIES CORP,Intermap Technologies Corp,2018,www.intermap.com,USA,ITMSF
KRATON CORP,Kraton Corp,2018,www.kraton.com,USA,KRA
ISHARES CDN FUNDMNTL IDX FD,iShares Canadian Fundamental Index Fund,2018,www.blackrock.com,USA,CFYFF
COMPASS DIVERSIFIED HOLDINGS,Compass Diversified Holdings,2018,compassdiversified.com,USA,CODI
NATIONAL MENTOR HOLDINGS INC,National Mentor Holdings Inc,2018,sevitahealth.com,USA,0126A
BLACKROCK L-T MUNI ADV TRUST,BlackRock Long-Term Municipal Advantage Trust,2018,www.blackrock.com,USA,BTA
ALEXZA PHARMACTCLS INC,Alexza Pharmaceuticals Inc,2018,www.alexza.com,USA,ALXA
KNOW LABS INC,Know Labs Inc,2018,www.knowlabs.co,USA,KNWN
CPI INTERNATIONAL HLDG CORP,CPI International Holding Corp,2018,www.cpii.com,USA,5929B
POSITIVEID CORP,PositiveID Corp,2018,www.psidcorp.com,USA,PSID
VANDA PHARMACEUTICALS INC,Vanda Pharmaceuticals Inc,2018,www.vandapharma.com,USA,VNDA
LEGACY RESERVES INC,Legacy Reserves Inc,2018,www.legacyreserves.com,USA,LGCYQ
ANAVEX LIFE SCIENCES CORP,Anavex Life Sciences Corp,2018,www.anavex.com,USA,AVXL
ATLAS ENERGY GROUP LLC,Atlas Energy Group LLC,2018,www.atlasenergy.com,USA,ATLS
ASCENT SOLAR TECHNOLOGIES,Ascent Solar Technologies Inc,2018,www.ascentsolar.com,USA,ASTI
MUELLER WATER PRODUCTS INC,Mueller Water Products Inc,2018,www.muellerwaterproducts.com,USA,MWA
REGIONAL HEALTH PROPERTS INC,Regional Health Properties Inc,2018,regionalhealthproperties.com,USA,RHE
INDIA GLOBALIZATION CAPITAL,India Globalization Capital Inc,2018,www.igcinc.us,USA,IGC
INVESCO S&P 500 PURE VLU ETF,Invesco S&P 500 Pure Value Etf,2018,www.invesco.com,USA,RPV
INVESCO S&P 500 PURE GTH ETF,Invesco S&P 500 Pure Growth Etf,2018,www.capitaliq.com,USA,RPG
INVESCO S&P MIDCAP 400 ETF,Invesco S&P Midcap 400 Pure Value ETF,2018,www.invesco.com,USA,RFV
INVESCO S&P MC 400 P GTH ETF,Invesco S&P Midcap 400 Pure Growth ETF,2018,www.invesco.com,USA,RFG
INVESCO S&P S 600 PURE V ETF,Invesco S&P Smallcap 600 Pure Value ETF,2018,www.invesco.com,USA,RZV
INVESCO S&P SC 600 GWTH ETF,Invesco S&P Smallcap 600 Pure Growth ETF,2018,www.invesco.com,USA,RZG
ALPHATEC HOLDINGS INC,Alphatec Holdings Inc,2018,www.atecspine.com,USA,ATEC
COMMUNITIES FIRST FINANCIAL,Communities First Financial Corp,2018,www.fresnofirstbank.com,USA,CFST
VONAGE HOLDINGS CORP,Vonage Holdings Corp,2018,www.vonage.com,USA,VG
DELEK US HOLDINGS INC,Delek US Holdings Inc,2018,www.delekus.com,USA,DK
GEOMET INC,GeoMet Inc,2018,www.geometinc.com,USA,GMET.2
FIRST TR MORNINGSTAR DIV LEA,First Trust Morningstar Dividend Leaders,2018,www.ftportfolios.com,USA,FDL
LUNA INNOVATIONS INC,Luna Innovations Inc,2018,www.lunainc.com,USA,LUNA
CLEVELAND BIOLABS INC,Cleveland BioLabs Inc,2018,www.cbiolabs.com,USA,CBLI.2
SYNCHRONOSS TECHNOLOGIES,Synchronoss Technologies Inc,2018,www.synchronoss.com,USA,SNCR
PROTECT PHARMACEUTICAL CORP,Protect Pharmaceutical Corp,2018,agropharmacy.com,USA,PRTT
BLUESTEM GROUP INC,Bluestem Group Inc,2018,www.bluestem.com,USA,BGRP
SYMETRA FINANCIAL CORP,Symetra Financial Corp,2018,www.symetra.com,USA,SYA
SEQUENTIAL BRANDS GROUP INC,Sequential Brands Group Inc,2018,www.sequentialbrandsgroup.com,USA,SQBGQ
CLEAN ENERGY TECHNOLOGIES,Clean Energy Technologies Inc,2018,www.cetyinc.com,USA,CETY
SMARTMETRIC INC,SmartMetric Inc,2018,www.smartmetric.com,USA,SMME
J.G. WENTWORTH CO,J.G. Wentworth Co (The),2018,www.jgwentworth.com,USA,JGWE
UNITED COMMUNITY BANCORP,United Community Bancorp,2018,www.bankucb.com,USA,UCBA
FIRST CMNTY FINL PARTNERS,First Community Financial Partners Inc,2018,www.fcbankgroup.com,USA,FCFP
GENERAL FINANCE CORP/DE,General Finance Corp,2018,www.generalfinance.com,USA,GFN
GADSEN PROPERTIES INC,FC Global Realty Inc,2018,www.fcglobalrealty.com,USA,GADS
PROOFPOINT INC,Proofpoint Inc,2018,www.proofpoint.com,USA,PFPT
VANECK BIOTECH ETF,VanEck Biotech ETF,2018,www.vaneck.com,USA,BBH
VANECK VECTORS OIL SVCS ETF,VanEck Vectors Oil Services ETF,2018,www.vaneck.com,USA,OIH
VANECK PHARMACEUTICAL ETF,VanEck Pharmaceutical ETF,2018,www.vaneck.com,USA,PPH
VANECK RETAIL ETF,VanEck Retail ETF,2018,www.vaneck.com,USA,RTH
VANECK SEMICONDUCTOR ETF,VanEck Semiconductor ETF,2018,www.vaneck.com,USA,SMH
OXYSURE THERAPEUTICS INC,OxySure Therapeutics Inc,2018,www.oxysure.com,USA,OXYS
BUSCAR CO,Buscar Co,2018,www.buscarcompany.com,USA,CGLD
SELECT INCOME REIT,Select Income REIT,2018,www.sirreit.com,USA,SIR
DIGIPATH INC,DigiPath Inc,2018,digipath.com,USA,DIGP
GOGO INC,Gogo Inc,2018,www.gogoair.com,USA,GOGO
ARISTOCRAT GROUP CORP,Aristocrat Group Corp,2018,www.aristocratgroupcorp.com,USA,ASCC
REAC GROUP INC,REAC Group Inc,2018,www.realestatecontacts.com,USA,REAC
CUSTOMERS BANCORP INC,Customers Bancorp Inc,2018,www.customersbank.com,USA,CUBI
HOMETRUST BANCSHARES INC,HomeTrust Bancshares Inc,2018,www.htb.com,USA,HTBI
CANCER GENETICS INC,Cancer Genetics Inc,2018,www.cancergenetics.com,USA,CGIX
GIGGLES N' HUGS INC,Giggles N' Hugs Inc,2018,www.gigglesnhugs.com,USA,GIGL
SILO PHARMA INC,Silo Pharma Inc,2018,silopharma.com,USA,SILO
INFOBLOX INC,Infoblox Inc,2018,www.infoblox.com,USA,BLOX
ORAMED PHARMACEUTICALS INC,Oramed Pharmaceuticals Inc,2018,www.oramed.com,USA,ORMP
PROSHRS INFLATION EXPECTATNS,ProShares Inflation Expectations ETF,2018,www.proshares.com/funds/rinf.html,USA,RINF
ISHARES MSCI WORLD ETF,iShares MSCI World ETF,2018,www.ishares.com,USA,URTH
WEST END INDIANA BANCSHARES,West End Indiana Bancshares Inc,2018,www.westendbank.com,USA,WEIN
INVESCO S&P E M LW VOLT ETF,Invesco Exchange-Traded Fund Trust II - Invesco S&P Emerging Markets Low Volatility ETF,2018,www.invesco.com,USA,EELV
INVESCO S&P INTL DEV LW VOLT,Invesco Exchange-Traded Fund Trust II - Invesco S&P International Developed Low Volatility ETF,2018,www.invesco.com,USA,IDLV
ISHARES MSCI NORWAY ETF,iShares MSCI Norway ETF,2018,www.ishares.com,USA,ENOR
RADIUS HEALTH INC,Radius Health Inc,2018,radiuspharm.com,USA,RDUS
POST HOLDINGS INC,Post Holdings Inc,2018,www.postholdings.com,USA,POST
BARFRESH FOOD GROUP INC,Barfresh Food Group Inc,2018,www.barfresh.com,USA,BRHF
DOUBLELINE OPPORTUNISTIC FD,DoubleLine Opportunistic Credit Fund,2018,www.doubleline.com,USA,DBL
BOTS INC,Bots Inc,2018,www.bots.bz,USA,BTZI
AUDIENCE INC,Audience Inc,2018,www.audience.com,USA,ADNC
SPLUNK INC,Splunk Inc,2018,www.splunk.com,USA,SPLK
META PLATFORMS INC,Meta Platforms Inc,2018,investor.fb.com,USA,FB
SAMSON RESOURCES CORP,Samson Resources Corp,2018,www.samson.com,USA,6188B
ISHARES MSCI GBL AGRI PRDCRS,iShares MSCI Global Agriculture Producers ETF,2018,www.ishares.com,USA,VEGI
ISHARES MSCI GBL ENERGY PROD,iShares MSCI Global Energy Producers ETF,2018,us.ishares.com,USA,FILL
ISHARES MSCI GBL METLS & MNG,iShares MSCI Global Metals & Mining Producers ETF,2018,us.ishares.com,USA,PICK
ISHARES MSCI GBL GOLD MINERS,iShares MSCI Global Gold Miners ETF,2018,www.ishares.com,USA,RING
ISHARES MSCI GBL SLVR & MTLS,iShares MSCI Global Silver and Metals Miners ETF,2018,www.ishares.com,USA,SLVP
MIDSTATES PETROLEUM CO INC,Midstates Petroleum Co Inc,2018,www.midstatespetroleum.com,USA,MPO
FORESIGHT ENERGY LP,Foresight Energy LP,2018,www.foresight.com,USA,FELPQ
SILVERSUN TECHNOLOGIES INC,SilverSun Technologies Inc,2018,www.silversuntech.com,USA,SSNT
WELLNESS CENTER USA INC,Wellness Center USA Inc,2018,www.wellnesscenterusa.com,USA,WCUI
COOL TECHNOLOGIES INC,Cool Technologies Inc,2018,cooltechnologiesinc.com,USA,WARM
EMPIRE STATE REALTY TR INC,Empire State Realty Trust Inc,2018,www.empirestaterealtytrust.com,USA,ESRT
FIRST TR U K ALPHADEX FD,First Trust United Kingdom AlphaDEX Fund,2018,www.ftportfolios.com,USA,FKU
FIRST TRUST INDIA NIFTY ETF,First Trust India Nifty 50 Equal Weight ETF,2018,www.ftportfolios.com,USA,NFTY
FIRST TR SWITZERLND ALPHADEX,First Trust Switzerland AlphaDEX Fund,2018,www.ftportfolios.com,USA,FSZ
FIRST TR GERMANY ALPHADEX FD,First Trust Germany AlphaDEX Fund,2018,www.ftportfolios.com,USA,FGM
UNRIVALED BRANDS INC,Unrivaled Brands Inc,2018,www.unrivaledbrands.com,USA,UNRV
ORGANOVO HOLDINGS INC,Organovo Holdings Inc,2018,www.organovo.com,USA,ONVO
ISHARES U.S. TREASURY BD ETF,iShares U.S. Treasury Bond ETF,2018,www.ishares.com,USA,GOVT
ISHARES AAA -A RTD CP BD ETF,iShares Aaa - A Rated Corporate Bond ETF,2018,www.ishares.com,USA,QLTA
ISHARES CMBS ETF,iShares CMBS ETF,2018,www.ishares.com,USA,CMBS
FIRST TR DEV MKTS EX-US ALPH,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,2018,www.ftportfolios.com,USA,FDTS
FIRST TR EM MKTS SC ALPHADEX,First Trust Emerging Markets Small Cap AlphaDEX Fund,2018,www.ftportfolios.com,USA,FEMS
EQT MIDSTREAM PARTNERS LP,EQT Midstream Partners LP,2018,ir.eqm-midstreampartners.com,USA,EQM
DIAMONDBACK ENERGY INC,Diamondback Energy Inc,2018,www.diamondbackenergy.com,USA,FANG
ISHARES GNMA BOND ETF,iShares GNMA Bond ETF,2018,www.ishares.com,USA,GNMA
INTELLINETICS INC,Intellinetics Inc,2018,www.intellinetics.com,USA,INLX
ZAZA ENERGY CORP,ZaZa Energy Corp,2018,www.zazaenergy.com,USA,ZAZA
ISHARES ASIA/PACIFIC DIV ETF,iShares Asia/Pacific Dividend ETF,2018,www.ishares.com,USA,DVYA
ISHARES EMRG MARKETS DIV ETF,iShares Emerging Markets Dividend ETF,2018,www.ishares.com,USA,DVYE
TITAN ENERGY LLC,Titan Energy Llc,2018,www.titanenergyllc.com,USA,TTEN
PREMIER BIOMEDICAL INC,Premier Biomedical Inc,2018,www.premierbiomedical.com,USA,BIEI
INVESCO S&P EMRG MKT MTM ETF,Invesco Exchange-Traded Fund Trust II - Invesco S&P Emerging Markets Momentum ETF,2018,www.invesco.com,USA,EEMO
INVESCO S&P INTL DEV MTM ETF,Invesco Exchange-Traded Fund Trust II - Invesco S&P International Developed Momentum ETF,2018,www.invesco.com,USA,IDMO
BATS GLOBAL MARKETS INC,BATS Global Markets Inc,2018,www.batstrading.com,USA,BATS
CEREBAIN BIOTECH CORP,Cerebain Biotech Corp,2018,www.cerebain.com,USA,CBBT
SPDR MSCI ACWI IMI ETF,SPDR MSCI ACWI IMI ETF,2018,www.ssga.com,USA,SPGM
BLUE DOLPHIN ENERGY CO,Blue Dolphin Energy Co,2018,www.blue-dolphin-energy.com,USA,BDCO
PIMCO ACTIVE BOND ETF,PIMCO Active Bond ETF,2018,www.pimco.com,USA,BOND
BOSTON THERAPEUTICS INC-OLD,Boston Therapeutics Inc,2018,www.bostonti.com,USA,BTHE.1
TEXAS SOUTH ENERGY INC,Texas South Energy Inc,2018,www.texasouth.com,USA,TXSO
PHILLIPS 66,Phillips 66,2018,www.phillips66.com,USA,PSX
WISDOMTREE EMERG MKTS CP BD,WisdomTree Emerging Markets Corporate Bond Fund,2018,www.wisdomtree.com,USA,EMCB
CURRENCY EXCHANGE INTL CORP,Currency Exchange International Corp,2018,www.ceifx.com,USA,CURN
ENDONOVO THERAPEUTICS INC,Endonovo Therapeutics Inc,2018,www.endonovo.com,USA,ENDV
VANECK VECTORS ENERGY INCOME,VanEck Vectors Energy Income ETF,2018,www.vaneck.com,USA,EINC
SPDR BLMBRG BRCLYS ST HI YLD,SPDR Bloomberg Barclays Short Term High Yield Bond ETF,2018,us.spdrs.com,USA,SJNK
TUMI HOLDINGS INC,Tumi Holdings Inc,2018,www.tumi.com,USA,TUMI
METASTAT INC,MetaStat Inc,2018,www.metastat.com,USA,MTST
DIREXION NASDAQ-100 EQ WGT,Direxion NASDAQ-100 Equal Weighted Index Shares,2018,www.direxion.com,USA,QQQE
ASPEN GROUP INC,Aspen Group Inc,2018,www.aspu.com,USA,ASPU
GLOBAL GREEN INC,Global Green Inc,2018,www.globalgreeninc.org,USA,GOGC
PUMA BIOTECHNOLOGY INC,Puma Biotechnology Inc,2018,www.pumabiotechnology.com,USA,PBYI
BESPOKE EXTRACTS INC,Bespoke Extracts Inc,2018,bespokeextracts.com,USA,BSPK
PERFORMANT FINANCIAL CORP,Performant Financial Corp,2018,performantcorp.com,USA,PFMT
BRANDYWINEGBL GBL INCM OPP,Brandywinegbl Global Income Opportunities Fund Inc,2018,www.leggmason.com,USA,BWG
TESARO INC,TESARO Inc,2018,www.tesarobio.com,USA,TSRO
GREEN BALLAST INC,Green Ballast Inc,2018,www.greenballastinc.com,USA,GBLL.1
AMERICAN INTL VENTURES INC,American International Ventures Inc,2018,www.aivn.co,USA,AIVN
TEUCRIUM AGRICULTURAL FUND,Teucrium Agricultural Fund,2018,teucriumtagsfund.com,USA,TAGS
PROSHARES SHORT 20PL YR TRSY,ProShares UltraPro Short 20Plus Year Treasury,2018,www.proshares.com/funds/ttt.html,USA,TTT
SUMMER ENERGY HOLDINGS INC,Summer Energy Holdings Inc,2018,www.summerenergy.com,USA,SUME
DAKOTA PLAINS HOLDINGS INC,Dakota Plains Holdings Inc,2018,www.dakotaplains.com,USA,DAKPQ
ARTISAN CONSUMER GOODS INC,Artisan Consumer Goods Inc,2018,www.artisanconsumergoods.com,USA,ARRT
CUB ENERGY INC,CUB Energy Inc,2018,www.cubenergyinc.com,USA,TPNEF
GLOBUS MEDICAL INC,Globus Medical Inc,2018,www.globusmedical.com,USA,GMED
SERVICENOW INC,ServiceNow Inc,2018,www.servicenow.com,USA,NOW
ISHARES J.P. MRGN EM HGH ETF,iShares J.P. Morgan EM High Yield Bond ETF,2018,www.ishares.com,USA,EMHY
ISH US & IN HG YLD CP BD ETF,iShares US & Intl High Yield Corp Bond ETF,2018,www.ishares.com,USA,GHYG
ISHARES INTL HIGH YLD BD ETF,iShares International High Yield Bond ETF,2018,www.ishares.com,USA,HYXU
VANECK VECTORS INTL HI YLD,VanEck Vectors International High Yield Bond ETF,2018,www.vaneck.com,USA,IHY
STEMLINE THERAPEUTICS INC,Stemline Therapeutics Inc,2018,www.stemline.com,USA,STML
BLACKROCK TCP CAPITAL,Blackrock TCP Capital Corp,2018,www.tcpcapital.com,USA,TCPC
BLOOMIN' BRANDS INC,Bloomin' Brands Inc,2018,www.bloominbrands.com,USA,BLMN
VANECK FLN AL HG YLD BND ETF,VanEck Fallen Angel High Yield Bond ETF,2018,www.vaneck.com,USA,ANGL
ISATORI INC,iSatori Inc,2018,www.isatori.com,USA,IFIT.1
GROWLIFE INC,Growlife Inc,2018,www.growlifeinc.com,USA,PHOT
FORUM ENERGY TECH INC,Forum Energy Technologies Inc,2018,www.f-e-t.com,USA,FET
PALO ALTO NETWORKS INC,Palo Alto Networks Inc,2018,www.paloaltonetworks.com,USA,PANW
UNITED STATES AGRICULTR IDX,United States Agriculture Index Fund,2018,www.uscfinvestments.com/usag,USA,USAG
HYPERION THERAPEUTICS INC,Hyperion Therapeutics Inc,2018,www.hyperiontx.com,USA,HPTX
GLOBAL X MLP ETF,Global X MLP ETF,2018,www.globalxetfs.com/funds/mlpa/,USA,MLPA
ISHARES J.P. MORGAN EM ETF,iShares J.P. Morgan EM Corporate Bond ETF,2018,www.ishares.com,USA,CEMB
SOUTHCROSS ENERGY PRTNRS LP,Southcross Energy Partners LP,2018,www.southcrossenergy.com,USA,SXEEQ
FIVE BELOW INC,Five Below Inc,2018,www.fivebelow.com,USA,FIVE
VANECK MRNGSTR WIDE MOAT ETF,VanEck Morningstar Wide Moat ETF,2018,www.vaneck.com,USA,MOAT
PRUDENTIAL SHORT DURATION HY,Prudential Short Duration High Yield Fund Inc,2018,www.pgim.com,USA,ISD
CLEARSIGN TECHNOLOGIES CORP,ClearSign Technologies Corp,2018,www.clearsign.com,USA,CLIR
SPDR SSGA MULTI-ASSET REAL,SPDR SSgA Multi-Asset Real Return ETF,2018,us.spdrs.com,USA,RLY
SPDR SSGA INCOME ALLOCATION,SPDR SSgA Income Allocation ETF,2018,us.spdrs.com,USA,INKM
SPDR SSGA GLOBAL ALLOCATION,SPDR SSgA Global Allocation ETF,2018,us.spdrs.com,USA,GAL
PHIO PHARMACEUTICALS CORP,Phio Pharmaceuticals Corp,2018,www.phiopharma.com,USA,PHIO
PACIFIC COAST OIL TRUST,Pacific Coast Oil Trust,2018,www.pacificcoastoiltrust.com,USA,ROYTL
ROOSTER ENERGY LTD,Rooster Energy Ltd,2018,www.roosterenergyltd.com,USA,PRBEQ
REALOGY HOLDINGS CORP,Realogy Holdings Corp,2018,www.realogy.com,USA,RLGY
UNITED STATES OIL FUND LP,United States Oil Fund LP,2018,www.uscfinvestments.com/uso,USA,USO
FIRST TR US EQUITY OPPT ETF,First Trust US Equity Opportunities ETF,2018,www.ftportfolios.com,USA,FPX
PGT INNOVATIONS INC,PGT Innovations Inc,2018,pgtinnovations.com,USA,PGTI
COMMVAULT SYSTEMS INC,CommVault Systems Inc,2018,www.commvault.com,USA,CVLT
FIRST TR NASDAQ-100 EQ WGHTD,First Trust NASDAQ-100 Equal Weighted Index Fund,2018,www.ftportfolios.com,USA,QQEW
FIRST TR NASDAQ-100 TECH SCT,First Trust NASDAQ-100 Technology Sector Index Fund,2018,www.ftportfolios.com,USA,QTEC
CLOUGH GLOBAL OPPORTUNTS FND,Clough Global Opportunities Fund,2018,www.cloughglobal.com,USA,GLO
VANGUARD DIVIDEND APPR ETF,Vanguard Dividend Appreciation ETF,2018,advisors.vanguard.com,USA,VIG
NISKA GAS STORAGE PARTNERS,Niska Gas Storage Partners LLC,2018,www.niskapartners.com,USA,NKA
ISHARES SILVER TRUST,iShares Silver Trust,2018,www.ishares.com,USA,SLV
VESTIN REALTY MORTGAGE II,Vestin Realty Mortgage II Inc,2018,www.vestinrealtymortgage2.com,USA,VRTB
HOUSTON WIRE & CABLE CO,Houston Wire & Cable Co,2018,www.houwire.com,USA,HWCC
PTC THERAPEUTICS INC,PTC Therapeutics Inc,2018,www.ptcbio.com,USA,PTCT
NUSTAR GP HOLDINGS LLC,NuStar GP Holdings LLC,2018,www.nustargpholdings.com,USA,NSH.1
ACHILLION PHARMACEUTICALS,Achillion Pharmaceuticals Inc,2018,www.achillion.com,USA,ACHN.1
QURATE RETAIL INC,Qurate Retail Inc,2018,www.qurateretail.com,USA,QRTEA
BATTALION OIL CORP,Battalion Oil Corp,2018,battalionoil.com,USA,BATL
DUNKIN' BRANDS GROUP INC,Dunkin' Brands Group Inc,2018,www.dunkinbrands.com,USA,DNKN
SELECT MEDICAL HOLDINGS CORP,Select Medical Holdings Corp,2018,www.selectmedical.com,USA,SEM
ENERGY SERVICES OF AMER CORP,Energy Services of America Corp,2018,www.energyservicesofamerica.com,USA,ESOA
LIMESTONE BANCORP INC,Limestone Bancorp Inc,2018,www.limestonebank.com,USA,LMST
KBR INC,KBR Inc,2018,www.kbr.com,USA,KBR
RHINO RESOURCE PARTNERS LP,Rhino Resource Partners LP,2018,www.rhinolp.com,USA,RHNO
RIVERBED TECHNOLOGY INC,Riverbed Technology Inc,2017,www.riverbed.com,USA,RVBD
VANECK VECTORS GOLD MNRS ETF,VanEck Vectors ETF Trust VanEck Vectors Gold Miners ETF,2017,www.vaneck.com,USA,GDX
INVESCO RAYMND JAMS SB-1 ETF,Invesco Raymond James SB-1 Equity ETF,2017,www.invesco.com,USA,RYJ
SEVEN HILLS REALTY TRUST,Seven Hills Realty Trust,2017,sevnreit.com,USA,SEVN
EHEALTH INC,eHealth Inc,2017,www.ehealthinsurance.com,USA,EHTH
LEMAITRE VASCULAR INC,LeMaitre Vascular Inc,2017,www.lemaitre.com,USA,LMAT
ANDALAY SOLAR INC,Andalay Solar Inc,2017,www.andalaysolar.com,USA,WEST
VESTIN REALTY MORTGAGE I INC,Vestin Realty Mortgage I Inc,2017,www.vestinrealtymortgage1.com,USA,VRTA
INFUSYSTEM HOLDINGS INC,InfuSystem Holdings Inc,2017,www.infusystem.com,USA,INFU
COMMUNITY BANKERS TRUST CORP,Community Bankers Trust Corp,2017,www.cbtrustcorp.com/,USA,ESXB
WINDSTREAM HOLDINGS INC,Windstream Holdings Inc,2017,investor.windstream.com,USA,WINMQ
INNERWORKINGS INC,InnerWorkings Inc,2017,www.inwk.com,USA,INWK
INNOPHOS HOLDINGS INC,Innophos Holdings Inc,2017,www.innophos.com,USA,IPHS
ICF INTERNATIONAL INC,ICF International Inc,2017,www.icf.com,USA,ICFI
TRIPLE-S MANAGEMENT CORP,Triple-S Management Corp,2017,management.grupotriples.com,USA,GTS
OSIRIS THERAPEUTICS INC,Osiris Therapeutics Inc,2017,www.osiris.com,USA,OSIR
BREITBURN ENERGY PARTNERS LP,Breitburn Energy Partners LP,2017,www.mavresources.com,USA,BBEPQ
VWR FUNDING INC,VWR Funding Inc,2017,www.vwr.com,USA,0149A
TRAVEL PLUS LEISURE CO,Travel Plus Leisure Co,2017,www.travelandleisureco.com,USA,TNL
MAJOR LEAGUE FOOTBALL INC,Major League Football Inc,2017,www.mlfb.com,USA,MLFB
EVERCORE INC,Evercore Inc,2017,www.evercore.com,USA,EVR
WISDOMTREE INTL EQUITY FUND,WisdomTree International Equity Fund,2017,www.wisdomtree.com/etfs/equity/dwm,USA,DWM
WISDOMTREE INTL HIGH DIV FD,WisdomTree International High Dividend Fund,2017,www.wisdomtree.com/etfs/equity/dth,USA,DTH
WISDOMTREE US DIV EX-FINANCI,WisdomTree US Dividend ex-Financials Fund,2017,www.wisdomtree.com/etfs/equity/aivl,USA,AIVL
WISDOMTREE GLOBAL HI DIV FD,WisdomTree Global High Dividend Fund,2017,www.wisdomtree.com/etfs/equity/dew,USA,DEW
WISDOMTREE EUROPE SMLLCP DIV,WisdomTree Europe SmallCap Dividend Fund,2017,www.wisdomtree.com/etfs/equity/dfe,USA,DFE
WISDOMTREE U.S. HIGH DIV FD,WisdomTree Trust - WisdomTree U.S. High Dividend Fund,2017,www.wisdomtree.com/etfs/equity/dhs,USA,DHS
WISDOMTREE INTL DIV EX-FINLS,WisdomTree International Dividend Ex-Financials Fund,2017,www.wisdomtree.com/etfs/equity/aivi,USA,AIVI
